what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874099039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874103052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874122817
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1336874122874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874163561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874172686
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336874172710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874180784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336874206748
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1336874207795
